,Div,Date,HomeTeam,AwayTeam,FTR,HTCD,ATCD,HTGD,ATGD,HTSD,ATSD,HomeRating(ELO) 0.05,AwayRating(ELO) 0.05,HomeRating(ELO) 0.1,AwayRating(ELO) 0.1,HomeRating(ELO) 0.25,AwayRating(ELO) 0.25,HomeRating(ELO) 0.4,AwayRating(ELO) 0.4,HomeRating(ELO) 0.55,AwayRating(ELO) 0.55,HomeRating(ELO) 0.7,AwayRating(ELO) 0.7,HomeRating(ELO) 0.85,AwayRating(ELO) 0.85,HomeRating(ELO) 0.9,AwayRating(ELO) 0.9,Value Diff,Attack Diff,Mid Game Diff,Defense Diff,Over Game Diff,Estadio,Arbitro,Parametro,Yellow Card/Match,Red Card/Match,% HomeWin,% AwayWin,% DrawWin,_merge
4890,SP1,01/05/2022,ID005,ID015,H,0.8681318681318682,0.02197802197802198,0.5714285714285714,-0.5102040816326531,0.4883720930232558,-0.17829457364341086,1.5021711894339018,0.5080432695472212,1.7300705893508241,0.07020054299485912,1.1297309947653393,-0.2528124922403912,0.35641695418939184,0.05436069817984687,0.04326272632013958,0.14868650782029785,0.1174895692709102,0.21494919691608083,0.013605405863634484,0.9464991116251165,-0.42615907613352794,-1.7929436976331057,661450000,8,11,6,9,Camp Nou,González Fuertes,r600587,"5,23","0,28",0.45112781954887216,0.2932330827067669,0.2556390977443609,both
4891,SP1,02/05/2022,ID010,ID007,D,-0.4065934065934066,-0.3076923076923077,-0.12244897959183673,0.3673469387755102,-0.07751937984496124,0.4263565891472868,0.6678961824982672,1.1484951336319076,0.2597276636651489,0.977611482501067,-0.5296260698842957,-0.04178620150901273,-0.19044555439953298,-0.24508339141302143,-0.053883274254602015,0.12178709898765033,-0.0671899719722615,0.29453771081974556,1.5616310475128876,0.2306775907495624,3.537517892339633,-4.909967442726815,-50320000,-5,-3,-3,-3,Coliseum Alfonso Pérez,Cordero Vega,r600694,"4,8","0,21",0.44,0.21333333333333335,0.3466666666666667,both
4892,SP1,06/05/2022,ID024,ID006,H,-0.14285714285714285,0.25274725274725274,-0.4897959183673469,0.02040816326530612,-0.2558139534883721,0.18604651162790697,0.4246428048803156,1.0581364247895417,0.044118391756003586,0.7578886718677066,-0.08553455404607171,-0.06790722809981106,-0.0023223048729920787,-0.12692763386256034,-0.00849063273756296,-0.0513821309402665,0.11047608562890089,-0.03880204706663336,-7.376936351583752,4.416794595923944,-20.108954682814947,16.686931568857727,-299050000,-3,-4,-6,-4,Estadio Ciudad de Valencia,Alberola Rojas,r600987,"3,54","0,15",0.4365079365079365,0.2619047619047619,0.30158730158730157,both
4893,SP1,07/05/2022,ID015,ID019,A,-0.01098901098901099,-0.5384615384615384,-0.5306122448979592,-0.40816326530612246,-0.20155038759689922,-0.4883720930232558,0.43166460190165806,0.5779210485419931,-0.10350852137017189,0.2594544203365093,-0.5194444601667016,-0.11870995398411435,-0.09690379520468537,-0.21413066959449317,0.07991433972858097,-0.26636160832430755,0.027381391937564115,-0.07342598261237968,0.2510889084918806,0.45130682022758895,0.04288386596988514,-2.749693494906497,-29600000,-2,-4,-2,-3,Visit Mallorca Estadi,De Burgos Bengoetxea,r600494,"4,78","0,19",0.47368421052631576,0.3216374269005848,0.2046783625730994,both
4894,SP1,07/05/2022,ID004,ID008,D,0.6263736263736264,0.0,0.14285714285714285,-0.08163265306122448,0.17054263565891473,-0.15503875968992248,1.0424175894614152,0.8019912035160232,0.9020563172792744,0.46302668486402765,0.4510542410788628,-0.10466081645135278,0.23711582802487907,-0.11953892270322769,0.26831438192322843,-0.038170107314713306,0.6322637360359915,0.1059627023088291,0.5902385324180432,-7.2293070622490525,0.9815652415040832,-19.963742340146112,-84550000,0,1,0,2,San Mamés Barria,Díaz de Mera,r601073,"5,43","0,33",0.3142857142857143,0.32857142857142857,0.35714285714285715,both
4895,SP1,07/05/2022,ID018,ID023,H,-0.21978021978021978,-0.42857142857142855,-0.3469387755102041,-0.16326530612244897,-0.3798449612403101,-0.5038759689922481,0.7371265630184882,0.7059282201016067,0.6205367028179771,0.4125891114710459,0.34001722989761085,0.050136135616334884,0.24522766402423968,-0.0461090556052976,0.40429298079883075,-0.03984442286832579,0.5632892840800618,0.21036447291957816,-0.33257835914741773,-0.014705279334209287,-1.4278193525864147,-0.9074959737269817,-5180000,2,1,0,1,Estadio Nuevo Mirandilla,Hernández Hernández,r600428,"5,72","0,33",0.42660550458715596,0.2706422018348624,0.30275229357798167,both
4896,SP1,07/05/2022,ID017,ID011,H,0.07692307692307693,-1.065934065934066,-0.02040816326530612,-0.5714285714285714,-0.05426356589147287,-0.3333333333333333,0.7311343743668769,0.44622454463818667,0.39332404594057363,0.10550681766879647,-0.20361597352863742,-0.2136143630480823,-0.32212523991665554,-0.285698867016701,-0.343131191383339,-0.1708623831630676,-0.1052201646141702,0.062252545606166804,0.40466315175404666,0.3814526540565777,-2.8392830549082806,5.924556247915959,54650000,3,3,-1,1,Abanca-Balaídos,Cuadra Fernández,r600992,"4,89","0,32",0.46226415094339623,0.33962264150943394,0.19811320754716982,both
4897,SP1,07/05/2022,ID007,ID005,A,-0.2857142857142857,0.9010989010989011,0.3673469387755102,0.5918367346938775,0.4418604651162791,0.5116279069767442,1.1256666834530598,1.527573352911263,0.9130019388058344,1.73709064365031,-0.1332561768293783,1.0665278717052415,-0.2319703105297842,0.37816123346133057,0.07830868161019287,0.12504030562130342,0.2185748974334241,0.26795400711216677,0.4003741564868864,0.8181296507449834,-4.149693762570835,-2.039808404003323,-476600000,-3,-6,-3,-4,Estadio Benito Villamarín,Mateu Lahoz,r600014,"4,88","0,23",0.47038327526132406,0.2926829268292683,0.23693379790940766,both
4898,SP1,08/05/2022,ID010,ID013,D,-0.42857142857142855,0.04395604395604396,-0.12244897959183673,-0.08163265306122448,-0.09302325581395349,-0.11627906976744186,0.6919261300549492,0.8128199446594863,0.3315160455487407,0.6222854259115301,-0.407666102790475,0.13582836680429491,-0.21230068920492837,0.03422761044535505,0.04273543102863678,0.04279268791970242,0.18601940598214345,0.0020836780325306226,0.43032060926406124,4.298867203684841,-4.065218909220171,16.49901040120789,141480000,0,2,2,2,Coliseum Alfonso Pérez,Melero López,r600412,"5,14","0,16",0.47368421052631576,0.27485380116959063,0.25146198830409355,both
4899,SP1,08/05/2022,ID014,ID016,D,0.17582417582417584,0.10989010989010989,0.42857142857142855,0.4489795918367347,0.2248062015503876,0.18604651162790697,1.1777240937564133,1.2100940890561651,1.2109124645464602,0.8695313511879665,0.4315267677092175,-0.08660262876697716,-0.006151249787861773,0.1271868469687471,0.014884469179299628,0.38008157224932904,-0.01954025026893829,0.5336622322329868,2.4015270804395357,-0.3072001189408794,3.9338469571391315,-1.4049804551824097,23900000,0,-2,-4,-1,Estadio de la Cerámica,Gil Manzano,r600422,"5,45","0,26",0.44782608695652176,0.2826086956521739,0.26956521739130435,both
4900,SP1,08/05/2022,ID021,ID012,D,-0.4175824175824176,-0.04395604395604396,-0.24489795918367346,-0.20408163265306123,-0.20930232558139536,-0.16279069767441862,0.6580097607085011,0.7640078385024706,0.26213671127957344,0.38726613530697673,-0.10915399301439982,0.09363142200544543,0.24309640387331619,0.24396132027076556,0.18030474960406445,0.11714099904875513,0.07140570685657835,0.2514099043312691,-3.1481612733135975,-0.05331166645396712,-7.765867401825341,-0.9672765818312841,23150000,5,1,0,1,RCDE Stadium,Jaime Latre,r600424,"5,22","0,23",0.487012987012987,0.22727272727272727,0.2857142857142857,both
4901,SP1,08/05/2022,ID003,ID002,H,0.6593406593406593,0.7362637362637363,0.3673469387755102,0.8979591836734694,0.3875968992248062,0.8449612403100775,1.285038321062443,1.8898410730109618,1.2805588426972871,2.217749256533975,0.4588895291544409,0.9063232502236268,-0.13658111373585818,0.07475664256196829,-0.29308446045104114,0.22422886274941495,-0.31312659841149615,0.2176257319516078,1.6028267456657526,-0.5834927407353088,4.290273880206165,-2.4632170852534756,-108950000,-1,-4,-1,-1,Estadio Wanda Metropolitano,Soto Grado,r600751,"5,33","0,16",0.5612244897959183,0.17346938775510204,0.2653061224489796,both
4902,SP1,10/05/2022,ID008,ID007,A,-0.02197802197802198,-0.32967032967032966,-0.08163265306122448,0.3469387755102041,-0.18604651162790697,0.4418604651162791,0.8134114568484293,1.0492880158074966,0.5025393517813999,0.7392928744408034,-0.0004642431644373557,-0.3998881447556887,-0.03394178252848207,-0.3832348039143164,0.03768480377167728,0.009536513518475995,0.21648591939153322,0.031007092454907376,-6.232314998928998,-0.29503604664634947,-18.078664657797596,-2.313866198967844,51600000,-2,-3,1,-2,Estadio de Mestalla,Del Cerro Grande,r600409,"5,04","0,26",0.4322033898305085,0.3008474576271186,0.2669491525423729,both
4903,SP1,10/05/2022,ID019,ID004,H,-0.5384615384615384,0.6483516483516484,-0.32653061224489793,0.14285714285714285,-0.49612403100775193,0.20155038759689922,0.5980594760157211,1.0303962701641456,0.246509023996127,0.8581533540377497,-0.24115169690178262,0.3121254766963089,-0.21863128054124842,0.09445392773363637,-0.14183433495548498,0.09974791284236045,-0.01828027677601876,0.26385301242697784,0.33866321483125444,-6.056375223048988,-0.48384628465933766,-17.869211581981094,-122300000,-1,1,-2,-2,Estadio Nuevo Los Cármenes,Sánchez Martínez,r600497,"5,57","0,25",0.4685714285714286,0.30857142857142855,0.22285714285714286,both
4904,SP1,10/05/2022,ID005,ID017,H,0.945054945054945,0.14285714285714285,0.6122448979591837,0.061224489795918366,0.5116279069767442,-0.007751937984496124,1.5800377537016377,0.7534456015987863,1.8110199310943904,0.40387472770745325,0.9665558355163194,-0.257019564290658,0.224867311895604,-0.43640478672333594,0.13028538805646522,-0.4371055021230261,0.2896589718306019,-0.06164338268985345,0.5673490110955863,0.7288979077021377,-4.122287983074383,2.4928175682160827,615600000,4,8,6,7,Camp Nou,Ortiz Arias,r600775,"4,32","0,48",0.42,0.3,0.28,both
4905,SP1,11/05/2022,ID011,ID021,H,-1.1318681318681318,-0.4175824175824176,-0.6530612244897959,-0.24489795918367346,-0.3798449612403101,-0.2248062015503876,0.40855226455824734,0.6633096645981996,0.06511934489805113,0.27464965368231375,-0.1493594719754178,-0.058457639259438504,-0.11113695232736662,0.24344237043229594,0.06954564300459679,0.14556468679864432,0.10540291348906422,0.19740864508886186,-0.2381105674902393,-0.5175391074829117,3.6810204365214845,-1.6471356638306895,-66250000,-6,-3,1,-2,Estadio de Mendizorroza,Pizarro Gómez,r600729,"4,16","0,31",0.42857142857142855,0.22857142857142856,0.34285714285714286,both
4906,SP1,11/05/2022,ID012,ID010,D,-0.04395604395604396,-0.43956043956043955,-0.20408163265306123,-0.12244897959183673,-0.14728682170542637,-0.05426356589147287,0.7589729298072571,0.697970820785176,0.37600448714451046,0.3605929835850196,0.05560915668922445,-0.2717924853917825,0.24375374033537772,-0.113689369344815,0.1327740273111942,0.04276692231872288,0.21360902286158404,0.05726439641741449,-0.44790499132857,3.718585214521724,-1.579149755630749,14.442587470165083,-100230000,2,0,0,0,Estadio El Sadar,Muñiz Ruiz,r601069,"5,5","0,33",0.5384615384615384,0.19230769230769232,0.2692307692307692,both
4907,SP1,11/05/2022,ID016,ID015,D,0.08791208791208792,-0.01098901098901099,0.4489795918367347,-0.6122448979591837,0.15503875968992248,-0.1937984496124031,1.2085565142794268,0.4027685494745584,0.900255651390231,-0.1294539634038228,0.010546633072309339,-0.48976697167067307,0.09518570374716098,-0.011251527366888087,0.2896952892394968,0.22641322430695013,0.4174897109075825,0.07877957976622989,0.038162598980123474,-0.13252188870157,-0.9244859880734706,2.5176080113857324,310850000,6,7,8,7,Estadio Ramón Sánchez Pizjuán,Hernández Hernández,r600428,"5,72","0,33",0.42660550458715596,0.2706422018348624,0.30275229357798167,both
4908,SP1,11/05/2022,ID023,ID003,A,-0.5054945054945055,0.6373626373626373,-0.22448979591836735,0.3877551020408163,-0.5426356589147286,0.35658914728682173,0.6673070714004283,1.379530374712991,0.3464095500745377,1.5023337683506846,-0.03800168033408875,0.6854703417103476,-0.13682267231814588,-0.10667845671107087,-0.2501526243900142,-0.1697585859388629,-0.2870166176670584,-0.1607885860453707,0.278610890260062,1.1068579160407401,1.1126131823196466,2.0733785034780365,-588820000,-9,-8,-9,-9,Estadio Manuel Martínez Valero,González Fuertes,r600587,"5,23","0,28",0.45112781954887216,0.2932330827067669,0.2556390977443609,both
4909,SP1,12/05/2022,ID006,ID018,H,0.24175824175824176,-0.14285714285714285,0.0,-0.2857142857142857,0.17829457364341086,-0.34108527131782945,1.034258943483552,0.7724229740235685,0.7458979459734292,0.6617956139650817,-0.04227938783205494,0.35255126380169455,-0.10569029049535385,0.22678404178212064,-0.03116918832517625,0.38237854822125156,-0.09712230394421364,0.7105444151237665,7.4960563992150835,-0.34507784658149565,21.26857621261642,-2.244565728940698,309150000,4,6,5,5,Reale Arena,Martínez Munuera,r600423,"4,68","0,18",0.48743718592964824,0.2914572864321608,0.22110552763819097,both
4910,SP1,12/05/2022,ID013,ID014,A,0.054945054945054944,0.1978021978021978,-0.08163265306122448,0.42857142857142855,-0.15503875968992248,0.2558139534883721,0.8070774884657708,1.1793425935214008,0.596116181678879,1.1767743532106107,0.03392315375527555,0.30199441859016884,-0.024939181470712973,0.04718398891478178,0.04277851683916367,0.21574287586781582,0.040710180901949326,0.3677014874824092,3.8056275128961916,0.09910896096618282,14.648229763269365,-0.8710977139502551,-341700000,-6,-5,-6,-6,Estadio de Vallecas,Díaz de Mera,r601073,"5,43","0,33",0.3142857142857143,0.32857142857142857,0.35714285714285715,both
4911,SP1,12/05/2022,ID002,ID024,H,0.7582417582417582,-0.13186813186813187,0.8775510204081632,-0.46938775510204084,0.875968992248062,-0.24806201550387597,1.8208645542753124,0.4775496261197927,2.0675158796989064,0.11990725894277425,0.7349556647960399,-0.10251136107102449,0.11742802524639664,-0.05309335841801622,0.31759608501578956,-0.03675080475470954,0.33017774218336726,0.08331465268225755,-1.5243219693699377,-3.6226609450483993,-4.329257738383708,-5.090716270842993,692850000,7,9,11,8,Estadio Santiago Bernabéu,Cordero Vega,r600694,"4,8","0,21",0.44,0.21333333333333335,0.3466666666666667,both
4912,SP1,14/05/2022,ID021,ID008,D,-0.5164835164835165,0.02197802197802198,-0.2653061224489796,-0.14285714285714285,-0.2713178294573643,-0.18604651162790697,0.6412237772087918,0.7609470560580545,0.2653912226556855,0.4286100643373195,-0.01746416881186915,0.09950779302448481,0.24894637209407525,0.11935213903724451,0.06328126538952618,0.03243972133651549,0.026896369552974614,0.19478095467309806,0.058776880040195434,-5.981534359279601,-3.625874168997167,-15.996185078726537,-179000000,4,1,-4,0,RCDE Stadium,Muñiz Ruiz,r601069,"5,5","0,33",0.5384615384615384,0.19230769230769232,0.2692307692307692,both
4913,SP1,15/05/2022,ID004,ID012,H,0.7032967032967034,0.01098901098901099,0.12244897959183673,-0.20408163265306123,0.1937984496124031,-0.13953488372093023,0.9979173056879491,0.755922824356153,0.8249209180977595,0.37446333678856136,0.35290555862823525,-0.026241253831027295,0.1667938115127539,0.10077649646330064,0.14758305343306316,0.08327011956533498,0.14736123008097185,0.10416778435066536,-1.9685078570026606,3.0936116836441796,-2.9596885443830043,12.840413747585501,117600000,1,1,4,3,San Mamés Barria,Figueroa Vázquez,r600584,"4,4","0,32",0.4583333333333333,0.2638888888888889,0.2777777777777778,both
4914,SP1,15/05/2022,ID003,ID016,D,0.6043956043956044,0.12087912087912088,0.42857142857142855,0.4489795918367347,0.40310077519379844,0.17054263565891473,1.40944690234623,1.1682671160391833,1.5219513856746314,0.7972846899108256,0.6331280252699287,-0.11453176811343625,-0.14433897256455788,0.052610811301541355,-0.2559905571068647,0.2548901535265961,-0.2829138112500799,0.18039261910863572,0.5439723284223582,-0.10691921554931597,1.3952937797485088,2.1733986114398123,276800000,3,1,-1,2,Estadio Wanda Metropolitano,Sánchez Martínez,r600497,"5,57","0,25",0.4685714285714286,0.30857142857142855,0.22285714285714286,both
4915,SP1,15/05/2022,ID007,ID019,H,-0.37362637362637363,-0.5934065934065934,0.40816326530612246,-0.30612244897959184,0.4418604651162791,-0.4883720930232558,1.0873353686103995,0.6495792895239283,0.7821538808745353,0.332324359399902,-0.3750111964995675,-0.1631203277277054,-0.3354939482994186,-0.18084970944779388,0.027378360253559515,-0.08697298289218672,0.167353760726076,0.16641683192286572,-5.37934025203401,-4.809255724760385,-16.71043276982173,-16.566136708442322,155250000,3,1,1,2,Estadio Benito Villamarín,De Burgos Bengoetxea,r600494,"4,78","0,19",0.47368421052631576,0.3216374269005848,0.2046783625730994,both
4916,SP1,15/05/2022,ID018,ID002,D,-0.03296703296703297,0.7582417582417582,-0.3469387755102041,1.0,-0.3875968992248062,0.9922480620155039,0.718778969414332,1.844742035581302,0.580587863228088,2.079506605593184,0.34108665677210237,0.7093278245282838,0.23277471129512287,0.09619068187919015,0.2838520909631699,0.2973831424006993,0.43036326447407053,0.38849799906094756,-6.467407041759186,-4.603583772661077,-19.56818607985351,-8.910902382142403,-702950000,-8,-11,-10,-9,Estadio Nuevo Mirandilla,Mateu Lahoz,r600014,"4,88","0,23",0.47038327526132406,0.2926829268292683,0.23693379790940766,both
4917,SP1,15/05/2022,ID017,ID023,H,0.2087912087912088,-0.4725274725274725,0.02040816326530612,-0.2653061224489796,0.0,-0.5891472868217055,0.6725600999097074,0.5983305526647787,0.21873398732093965,0.19617617323946926,-0.4825948004015717,-0.20936926576167564,-0.4565269456058438,-0.09415128963371752,-0.37653805116186656,-0.15678540212363956,-0.23419940545324658,-0.1744646074352989,-0.27997749004390504,-0.662218338374567,4.1836945227280005,-0.7534274708105864,47020000,4,3,2,2,Abanca-Balaídos,Melero López,r600412,"5,14","0,16",0.47368421052631576,0.27485380116959063,0.25146198830409355,both
4918,SP1,15/05/2022,ID010,ID005,D,-0.4945054945054945,0.8791208791208791,-0.12244897959183673,0.6530612244897959,-0.06201550387596899,0.5038759689922481,0.7008684209637249,1.617710033781577,0.3619800189053738,1.8514074038651358,-0.21040467750159372,0.9023009444436549,-0.027903023021568732,0.050305397206269614,0.06504368080435954,-0.11012263811119916,0.09009676797069009,0.2465086039477045,3.1873577132758113,1.1869122326424033,13.00063111984346,-1.8787521716799085,-526920000,-8,-9,-6,-7,Coliseum Alfonso Pérez,Gil Manzano,r600422,"5,45","0,26",0.44782608695652176,0.2826086956521739,0.26956521739130435,both
4919,SP1,15/05/2022,ID024,ID011,H,-0.13186813186813187,-1.032967032967033,-0.5918367346938775,-0.6326530612244898,-0.3643410852713178,-0.3333333333333333,0.3853125243407276,0.4417177477881573,-0.08804340161654416,0.0925843102662825,-0.2798433172030954,-0.16397388179027741,-0.09156963116969227,-0.013760004154448238,-0.20031153307509417,0.14960622074385116,-0.18863394666040575,0.2435889650512675,0.29038526171351586,-0.6780188088507142,2.9290958730851706,2.1985983390738637,12550000,2,3,-4,1,Estadio Ciudad de Valencia,Cuadra Fernández,r600992,"4,89","0,32",0.46226415094339623,0.33962264150943394,0.19811320754716982,both
4920,SP1,15/05/2022,ID015,ID013,H,-0.04395604395604396,0.12087912087912088,-0.6122448979591837,-0.16326530612244897,-0.20930232558139536,-0.1937984496124031,0.4410434778027897,0.7481103587897007,-0.036780098072357964,0.47843874635781797,-0.39595817078136386,-0.04157545089226666,0.014293408100483691,-0.043812777036625686,0.24207553537775542,-0.07588006488813503,0.14990870730591396,-0.21668086033573708,-0.11075961652215408,3.721384896074936,2.207819551434404,15.432217705824595,6950000,0,0,2,0,Visit Mallorca Estadi,Munuera Montero,r600709,"4,62","0,28",0.43243243243243246,0.3581081081081081,0.20945945945945946,both
4921,SP1,15/05/2022,ID014,ID006,A,0.13186813186813187,0.13186813186813187,0.5102040816326531,0.061224489795918366,0.29457364341085274,0.2248062015503876,1.2167481114608858,1.0728800921847306,1.2246182278463926,0.8120775073699373,0.2916005558671022,0.045858428118368696,0.029658878100131507,-0.014976673782505584,0.17400884017934154,0.17913901319651213,0.21602488524739327,0.40025878664242287,3.2622861226298783,7.2027402296208125,13.01789822129188,19.24846705656979,31950000,0,-2,1,0,Estadio de la Cerámica,González Fuertes,r600587,"5,23","0,28",0.45112781954887216,0.2932330827067669,0.2556390977443609,both
4922,SP1,20/05/2022,ID002,ID007,D,0.6703296703296703,-0.42857142857142855,1.0,0.4489795918367347,0.9922480620155039,0.4418604651162791,1.791258789938371,1.119814333086596,1.9446039187803252,0.8153863168145254,0.6402826055739997,-0.4157912784314938,0.128970848939014,-0.40783383207853613,0.2940342071699108,-0.020456780337143186,0.39728970479770337,0.283845543072082,-4.8412212394710865,-9.467207618080337,-9.870057914936401,-31.61995580741982,511750000,5,7,5,5,Estadio Santiago Bernabéu,Jaime Latre,r600424,"5,22","0,23",0.487012987012987,0.22727272727272727,0.2857142857142857,both
4923,SP1,20/05/2022,ID013,ID024,A,0.0989010989010989,-0.14285714285714285,-0.1836734693877551,-0.5510204081632653,-0.20155038759689922,-0.34108527131782945,0.7241879090025869,0.40739841173013547,0.4773323687014756,-0.0787849705899159,0.06001255748384096,-0.32083678765066476,-0.042520095950959055,-0.09707363283147157,-0.18606788971723967,-0.11802811166597603,-0.21544333388536568,-0.018121671124518512,1.126829982704626,-0.2859307258095912,0.9450837678157082,4.907834378251648,-10700000,-3,-3,1,-2,Estadio de Vallecas,Melero López,r600412,"5,14","0,16",0.47368421052631576,0.27485380116959063,0.25146198830409355,both
4924,SP1,21/05/2022,ID008,ID017,H,0.03296703296703297,0.23076923076923078,-0.14285714285714285,0.04081632653061224,-0.17054263565891473,0.031007751937984496,0.7552602003127145,0.7024766275429464,0.4139203685859725,0.23835160464488658,0.07757555018016844,-0.5349371168419906,0.1504547549708839,-0.4941874614593308,0.040073003489635634,-0.4627700223298683,0.15952519179787214,-0.35632463065795583,-5.211394676266327,-0.842863077662287,-14.882857096850893,3.5056097989984725,190600000,-1,-1,4,1,Estadio de Mestalla,Cordero Vega,r600694,"4,8","0,21",0.44,0.21333333333333335,0.3466666666666667,both
4925,SP1,22/05/2022,ID023,ID010,H,-0.4945054945054945,-0.4945054945054945,-0.2857142857142857,-0.12244897959183673,-0.6201550387596899,-0.046511627906976744,0.5632067212876314,0.7467105016046175,0.1723410127749806,0.51092275740135,-0.07563498655117798,0.06777172798471845,0.10352369495001482,0.0033803450695666093,0.09773811015778805,-0.03129779459919775,0.07496263402527018,0.19958505315460018,0.05421527763837686,1.4869790547374147,-3.9084762899092116,-0.3908138425275709,-135700000,0,-2,-2,-2,Estadio Manuel Martínez Valero,Cuadra Fernández,r600992,"4,89","0,32",0.46226415094339623,0.33962264150943394,0.19811320754716982,both
4926,SP1,22/05/2022,ID011,ID018,A,-1.021978021978022,0.054945054945054944,-0.673469387755102,-0.3469387755102041,-0.35658914728682173,-0.3875968992248062,0.42134782720165054,0.7750771227226805,0.10046280732527409,0.7304797374645976,-0.08376468487761123,0.43314694871114773,0.02506944897814039,0.17814109952874976,0.21452168216013798,0.2912941692538111,0.2562741348384305,0.40105757868488445,-0.43497769191256164,-4.883157263025794,-2.2184526013526193,-9.976630751913513,-2450000,-1,-1,3,0,Estadio de Mendizorroza,Sánchez Martínez,r600497,"5,57","0,25",0.4685714285714286,0.30857142857142855,0.22285714285714286,both
4927,SP1,22/05/2022,ID019,ID021,D,-0.5384615384615384,-0.5274725274725275,-0.3469387755102041,-0.2653061224489796,-0.4883720930232558,-0.2868217054263566,0.5935885728695985,0.6472099411512549,0.2507857277184495,0.28171310682384887,-0.05917250811983195,0.011778821647219342,-0.01771617661637942,0.19710867887134295,-0.07572175370675796,0.0463184161603703,-0.03227504822759167,0.14441557913706102,3.2378707506079003,-5.075487673381631,11.891823518235519,-14.7591539877536,-27850000,-5,1,2,0,Estadio Nuevo Los Cármenes,Hernández Hernández,r600428,"5,72","0,33",0.42660550458715596,0.2706422018348624,0.30275229357798167,both
4928,SP1,22/05/2022,ID012,ID015,A,-0.03296703296703297,-0.02197802197802198,-0.24489795918367346,-0.5918367346938775,-0.1937984496124031,-0.20155038759689922,0.7041371520108651,0.47844899574227473,0.2882266116108998,0.011063776563423833,-0.1128275651236469,-0.4063520335044305,0.017934732424070968,-0.003231702714166583,-0.023089770991363612,0.20034149968928114,-0.05002729103784097,-0.0017678949291019819,2.5317089206635215,3.0524175451415414,5.103398301985949,16.09681548667654,34300000,2,2,0,2,Estadio El Sadar,Soto Grado,r600751,"5,33","0,16",0.5612244897959183,0.17346938775510204,0.2653061224489796,both
4929,SP1,22/05/2022,ID005,ID014,A,0.8791208791208791,0.14285714285714285,0.6530612244897959,0.4897959183673469,0.4883720930232558,0.27906976744186046,1.574160057172729,1.1631041068516492,1.7173589392187572,1.143410477109399,0.6936686403289208,0.28013594883751003,0.031535376351588415,0.03564954761313374,-0.06676897417959837,0.07548238292125986,0.21366211839253146,-0.06415626540230274,1.441969031423163,-2.8600430725478123,-0.5396076754428045,-4.305722129620932,326700000,2,6,2,3,Camp Nou,Munuera Montero,r600709,"4,62","0,28",0.43243243243243246,0.3581081081081081,0.20945945945945946,both
4930,SP1,22/05/2022,ID016,ID004,H,0.13186813186813187,0.7472527472527473,0.4489795918367347,0.16326530612244897,0.17829457364341086,0.24806201550387597,1.179723155888768,1.0357134469057567,0.8625046925295681,0.8623672517766157,0.025654443145944686,0.34634524517047843,0.005342863173677541,0.20710441009807418,0.12844717764481456,0.1933816191939974,0.08309826873330545,0.22027867912643762,-0.02393054369292745,0.6610620740948918,2.103369176587595,8.596683828443947,158950000,3,4,4,2,Estadio Ramón Sánchez Pizjuán,Del Cerro Grande,r600409,"5,04","0,26",0.4322033898305085,0.3008474576271186,0.2669491525423729,both
4931,SP1,22/05/2022,ID006,ID003,A,0.12087912087912088,0.5934065934065934,0.08163265306122448,0.42857142857142855,0.24031007751937986,0.3953488372093023,1.131035297527313,1.3973879130308775,0.9264185550808772,1.449484716098251,0.1158924153277462,0.4462130769240875,-0.0007168547372520869,-0.06555905901811818,0.22065432380320504,0.02499383374153874,0.35534940086081096,0.041400690001021034,4.771703617955172,-0.009285483953564766,15.373317139910952,2.095588128270682,-284850000,-3,-1,-4,-3,Reale Arena,Gil Manzano,r600422,"5,45","0,26",0.44782608695652176,0.2826086956521739,0.26956521739130435,both
4932,SP1,12/08/2022,ID012,ID016,H,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-82530000,-4,-5,-3,-5,Estadio El Sadar,Del Cerro Grande,r600409,"5,04","0,26",0.4322033898305085,0.3008474576271186,0.2669491525423729,both
4933,SP1,13/08/2022,ID017,ID021,D,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22750000,-2,0,1,0,Abanca-Balaídos,Ortiz Arias,r600775,"4,32","0,48",0.42,0.3,0.28,both
4934,SP1,13/08/2022,ID022,ID014,A,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-272750000,-8,-6,-5,-5,Estadio Municipal José Zorrilla,Melero López,r600412,"5,14","0,16",0.47368421052631576,0.27485380116959063,0.25146198830409355,both
4935,SP1,13/08/2022,ID005,ID013,D,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,733400000,4,10,6,7,Spotify Camp Nou,Hernández Hernández,r600428,"5,72","0,33",0.42660550458715596,0.2706422018348624,0.30275229357798167,both
4936,SP1,14/08/2022,ID018,ID006,A,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-376100000,-3,-6,-3,-4,Estadio Nuevo Mirandilla,Díaz de Mera,r601073,"5,43","0,33",0.3142857142857143,0.32857142857142857,0.35714285714285715,both
